Card_ID,Card_Name,Card_Set,Card_Type,Class,Rarity,Mana_Cost,Attack,Health,Mechanics,Race,Collectible
EX1_382,Aldor Peacekeeper,Classic,Minion,Paladin,Rare,3,3,3,Battlecry,,TRUE
EX1_089,Arcane Golem,Classic,Minion,Neutral,Rare,3,4,4,Battlecry,,TRUE
EX1_323w,Blood Fury,Classic,Weapon,Warlock,,3,3,8,,,FALSE
EX1_590,Blood Knight,Classic,Minion,Neutral,Epic,3,3,3,"Divine Shield, Battlecry",,TRUE
EX1_189,Brightwing,Classic,Minion,Neutral,Legendary,3,3,2,Battlecry,Dragon,TRUE
EX1_103,Coldlight Seer,Classic,Minion,Neutral,Rare,3,2,3,Battlecry,Murloc,TRUE
EX1_287,Counterspell,Classic,Spell,Mage,Rare,3,,,Secret,,TRUE
EX1_617,Deadly Shot,Classic,Spell,Hunter,Common,3,,,,,TRUE
EX1_102,Demolisher,Classic,Minion,Neutral,Rare,3,1,4,,Mech,TRUE
EX1_536,Eaglehorn Bow,Classic,Weapon,Hunter,Rare,3,3,2,Secret,,TRUE
CS2_117,Earthen Ring Farseer,Classic,Minion,Neutral,Common,3,3,3,Battlecry,,TRUE
EX1_613,Edwin VanCleef,Classic,Minion,Rogue,Legendary,3,2,2,Combo,,TRUE
EX1_170,Emperor Cobra,Classic,Minion,Neutral,Rare,3,2,3,Poisonous,Beast,TRUE
CS2_053,Far Sight,Classic,Spell,Shaman,Epic,3,,,,,TRUE
EX1_301,Felguard,Classic,Minion,Warlock,Rare,3,3,5,"Taunt, Battlecry",Demon,TRUE
EX1_248,Feral Spirit,Classic,Spell,Shaman,Rare,3,,,"Overload, Taunt",,TRUE
EX1_finkle,Finkle Einhorn,Classic,Minion,Neutral,,3,3,3,,,FALSE
tt_004,Flesheating Ghoul,Classic,Minion,Neutral,Common,3,2,3,,,TRUE
EX1_604,Frothing Berserker,Classic,Minion,Warrior,Rare,3,2,4,,,TRUE
EX1_556,Harvest Golem,Classic,Minion,Neutral,Common,3,2,3,Deathrattle,Mech,TRUE
EX1_137,Headcrack,Classic,Spell,Rogue,Rare,3,,,Combo,,TRUE
EX1_289,Ice Barrier,Classic,Spell,Mage,Common,3,,,Secret,,TRUE
EX1_597,Imp Master,Classic,Minion,Neutral,Rare,3,1,5,,,TRUE
CS2_181,Injured Blademaster,Classic,Minion,Neutral,Rare,3,4,7,Battlecry,,TRUE
CS2_203,Ironbeak Owl,Classic,Minion,Neutral,Common,3,2,1,"Silence, Battlecry",Beast,TRUE
EX1_017,Jungle Panther,Classic,Minion,Neutral,Common,3,4,2,Stealth,Beast,TRUE
EX1_014,King Mukla,Classic,Minion,Neutral,Legendary,3,5,5,Battlecry,Beast,TRUE
EX1_612,Kirin Tor Mage,Classic,Minion,Mage,Rare,3,4,3,"Secret, Battlecry",,TRUE
DREAM_01,Laughing Sister,Classic,Minion,Dream,,3,3,5,,,FALSE
EX1_241,Lava Burst,Classic,Spell,Shaman,Rare,3,,,Overload,,TRUE
EX1_259,Lightning Storm,Classic,Spell,Shaman,Rare,3,,,Overload,,TRUE
EX1_575,Mana Tide Totem,Classic,Minion,Shaman,Rare,3,0,3,,Totem,TRUE
EX1_155,Mark of Nature,Classic,Spell,Druid,Common,3,,,Taunt,,TRUE
EX1_085,Mind Control Tech,Classic,Minion,Neutral,Rare,3,3,3,Battlecry,,TRUE
EX1_294,Mirror Entity,Classic,Spell,Mage,Common,3,,,Secret,,TRUE
EX1_507,Murloc Warleader,Classic,Minion,Neutral,Epic,3,3,3,Aura,Murloc,TRUE
EX1_133,Perdition's Blade,Classic,Weapon,Rogue,Rare,3,2,2,"Battlecry, Combo",,TRUE
EX1_044,Questing Adventurer,Classic,Minion,Neutral,Rare,3,2,2,,,TRUE
EX1_412,Raging Worgen,Classic,Minion,Neutral,Common,3,3,3,Windfury,,TRUE
EX1_020,Scarlet Crusader,Classic,Minion,Neutral,Common,3,3,1,Divine Shield,,TRUE
EX1_317,Sense Demons,Classic,Spell,Warlock,Common,3,,,,,TRUE
EX1_625,Shadowform,Classic,Spell,Priest,Epic,3,,,,,TRUE
EX1_134,SI:7 Agent,Classic,Minion,Rogue,Rare,3,3,3,Combo,,TRUE
NEW1_027,Southsea Captain,Classic,Minion,Neutral,Epic,3,3,3,Aura,Pirate,TRUE
tt_010,Spellbender,Classic,Spell,Mage,Epic,3,,,Secret,,TRUE
EX1_366,Sword of Justice,Classic,Weapon,Paladin,Epic,3,1,5,,,TRUE
EX1_390,Tauren Warrior,Classic,Minion,Neutral,Common,3,2,3,Taunt,,TRUE
EX1_155b,Thick Hide,Classic,Spell,Druid,,3,,,,,FALSE
EX1_339,Thoughtsteal,Classic,Spell,Priest,Common,3,,,,,TRUE
EX1_021,Thrallmar Farseer,Classic,Minion,Neutral,Common,3,2,3,Windfury,,TRUE
EX1_155a,Tiger's Fury,Classic,Spell,Druid,,3,,,,,FALSE
EX1_083,Tinkmaster Overspark,Classic,Minion,Neutral,Legendary,3,3,3,Battlecry,,TRUE
EX1_258,Unbound Elemental,Classic,Minion,Shaman,Common,3,2,4,Overload,Elemental,TRUE
EX1_538,Unleash the Hounds,Classic,Spell,Hunter,Common,3,,,Charge,,TRUE
EX1_594,Vaporize,Classic,Spell,Mage,Rare,3,,,Secret,,TRUE
EX1_304,Void Terror,Classic,Minion,Warlock,Rare,3,3,3,Battlecry,Demon,TRUE
EX1_057,Ancient Brewmaster,Classic,Minion,Neutral,Common,4,5,4,Battlecry,,TRUE
EX1_584,Ancient Mage,Classic,Minion,Neutral,Rare,4,2,5,"Spell Damage, Battlecry",,TRUE
EX1_398,Arathi Weaponsmith,Classic,Minion,Warrior,Common,4,3,3,Battlecry,,TRUE
EX1_591,Auchenai Soulpriest,Classic,Minion,Priest,Rare,4,3,5,,,TRUE
EX1_110t,Baine Bloodhoof,Classic,Minion,Neutral,,4,4,5,,,FALSE
EX1_570,Bite,Classic,Spell,Druid,Rare,4,,,,,TRUE
CS2_233,Blade Flurry,Classic,Spell,Rogue,Rare,4,,,Affected by Spell Power,,TRUE
EX1_275,Cone of Cold,Classic,Spell,Mage,Common,4,,,Freeze,,TRUE
EX1_595,Cult Master,Classic,Minion,Neutral,Common,4,4,2,,,TRUE
EX1_046,Dark Iron Dwarf,Classic,Minion,Neutral,Common,4,4,4,Battlecry,,TRUE
EX1_093,Defender of Argus,Classic,Minion,Neutral,Rare,4,2,3,"Taunt, Battlecry",,TRUE
EX1_166b,Dispel,Classic,Spell,Druid,,4,,,Silence,,FALSE
NEW1_022,Dread Corsair,Classic,Minion,Neutral,Common,4,3,3,Taunt,Pirate,TRUE
DREAM_03,Emerald Drake,Classic,Minion,Dream,,4,7,6,,Dragon,FALSE
EX1_619,Equality,Classic,Spell,Paladin,Rare,4,,,,,TRUE
EX1_274,Ethereal Arcanist,Classic,Minion,Mage,Rare,4,3,3,Secret,,TRUE
EX1_166,Keeper of the Grove,Classic,Minion,Druid,Rare,4,2,2,Silence,,TRUE
EX1_335,Lightspawn,Classic,Minion,Priest,Common,4,0,5,,Elemental,TRUE
EX1_626,Mass Dispel,Classic,Spell,Priest,Rare,4,,,Silence,,TRUE
NEW1_014,Master of Disguise,Classic,Minion,Rogue,Rare,4,4,4,"Stealth, Battlecry",,TRUE
EX1_345,Mindgames,Classic,Spell,Priest,Epic,4,,,,,TRUE
EX1_396,Mogu'shan Warden,Classic,Minion,Neutral,Common,4,1,7,Taunt,,TRUE
EX1_166a,Moonfire,Classic,Spell,Druid,,4,,,,,FALSE
EX1_408,Mortal Strike,Classic,Spell,Warrior,Rare,4,,,,,TRUE
EX1_313,Pit Lord,Classic,Minion,Warlock,Epic,4,5,6,Battlecry,Demon,TRUE
EX1_334,Shadow Madness,Classic,Spell,Priest,Rare,4,,,,,TRUE
EX1_303,Shadowflame,Classic,Spell,Warlock,Rare,4,,,Affected by Spell Power,,TRUE
EX1_186,SI:7 Infiltrator,Classic,Minion,Neutral,Rare,4,5,4,"Battlecry, Secret",,TRUE
EX1_023,Silvermoon Guardian,Classic,Minion,Neutral,Common,4,3,3,Divine Shield,,TRUE
EX1_158,Soul of the Forest,Classic,Spell,Druid,Common,4,,,Deathrattle,,TRUE
EX1_048,Spellbreaker,Classic,Minion,Neutral,Common,4,4,3,"Silence, Battlecry",,TRUE
EX1_315,Summoning Portal,Classic,Minion,Warlock,Common,4,0,4,Aura,,TRUE
EX1_043,Twilight Drake,Classic,Minion,Neutral,Rare,4,4,1,Battlecry,Dragon,TRUE
NEW1_026,Violet Teacher,Classic,Minion,Neutral,Rare,4,3,5,,,TRUE
EX1_097,Abomination,Classic,Minion,Neutral,Rare,5,4,4,"Taunt, Deathrattle",,TRUE
EX1_383t,Ashbringer,Classic,Weapon,Paladin,,5,5,3,,,FALSE
EX1_320,Bane of Doom,Classic,Spell,Warlock,Epic,5,,,,,TRUE
EX1_165b,Bear Form,Classic,Minion,Druid,Common,5,4,6,,Beast,FALSE
EX1_005,Big Game Hunter,Classic,Minion,Neutral,Epic,5,4,2,Battlecry,,TRUE
EX1_355,Blessed Champion,Classic,Spell,Paladin,Rare,5,,,,,TRUE
EX1_407,Brawl,Classic,Spell,Warrior,Epic,5,,,,,TRUE
NEW1_024,Captain Greenskin,Classic,Minion,Neutral,Legendary,5,5,4,Battlecry,Pirate,TRUE
EX1_165a,Cat Form,Classic,Minion,Druid,Common,5,4,4,,Beast,FALSE
EX1_tk29,Devilsaur,Classic,Minion,Neutral,,5,5,5,,Beast,FALSE
EX1_567,Doomhammer,Classic,Weapon,Shaman,Epic,5,2,8,"Overload, Windfury",,TRUE
EX1_165,Druid of the Claw,Classic,Minion,Druid,Common,5,4,4,"Taunt, Charge",,TRUE
EX1_165t1,Druid of the Claw,Classic,Minion,Druid,Common,5,4,4,Charge,Beast,FALSE
EX1_165t2,Druid of the Claw,Classic,Minion,Druid,Common,5,4,6,Taunt,Beast,FALSE
OG_044a,Druid of the Claw,Classic,Minion,Druid,Common,5,4,6,"Charge, Taunt",Beast,FALSE
EX1_250,Earth Elemental,Classic,Minion,Shaman,Epic,5,7,8,"Overload, Taunt",Elemental,TRUE
EX1_537,Explosive Shot,Classic,Spell,Hunter,Rare,5,,,,,TRUE
EX1_564,Faceless Manipulator,Classic,Minion,Neutral,Epic,5,3,3,Battlecry,,TRUE
CS1_069,Fen Creeper,Classic,Minion,Neutral,Common,5,3,6,Taunt,,TRUE
EX1_571,Force of Nature,Classic,Spell,Druid,Epic,5,,,,,TRUE
EX1_558,Harrison Jones,Classic,Minion,Neutral,Legendary,5,5,4,Battlecry,,TRUE
EX1_365,Holy Wrath,Classic,Spell,Paladin,Rare,5,,,Affected by Spell Power,,TRUE
EX1_116,Leeroy Jenkins,Classic,Minion,Neutral,Legendary,5,6,2,"Charge, Battlecry",,TRUE
EX1_184,Righteousness,Classic,Spell,Paladin,Rare,5,,,Divine Shield,,TRUE
CS2_151,Silver Hand Knight,Classic,Minion,Neutral,Common,5,4,4,Battlecry,,TRUE
CS2_221,Spiteful Smith,Classic,Minion,Neutral,Common,5,4,6,,,TRUE
NEW1_041,Stampeding Kodo,Classic,Minion,Neutral,Rare,5,3,5,Battlecry,Beast,TRUE
NEW1_007,Starfall,Classic,Spell,Druid,Rare,5,,,,,TRUE
NEW1_007b,Starlord,Classic,Spell,Druid,,5,,,,,FALSE
NEW1_007a,Stellar Drift,Classic,Spell,Druid,,5,,,,,FALSE
EX1_028,Stranglethorn Tiger,Classic,Minion,Neutral,Common,5,5,5,Stealth,Beast,TRUE
CS2_227,Venture Co. Mercenary,Classic,Minion,Neutral,Common,5,7,6,Aura,,TRUE
EX1_067,Argent Commander,Classic,Minion,Neutral,Rare,6,4,2,"Charge, Divine Shield",,TRUE
EX1_384,Avenging Wrath,Classic,Spell,Paladin,Epic,6,,,Immune to Spell Power,,TRUE
CS2_028,Blizzard,Classic,Spell,Mage,Rare,6,,,Freeze,,TRUE
EX1_091,Cabal Shadow Priest,Classic,Minion,Priest,Epic,6,4,5,Battlecry,,TRUE
EX1_110,Cairne Bloodhoof,Classic,Minion,Neutral,Legendary,6,4,5,Deathrattle,,TRUE
EX1_164b,Enrich,Classic,Spell,Druid,,6,,,,,FALSE
EX1_283,Frost Elemental,Classic,Minion,Neutral,Common,6,5,5,"Battlecry, Freeze",Elemental,TRUE
EX1_095,Gadgetzan Auctioneer,Classic,Minion,Neutral,Rare,6,4,4,,,TRUE
NEW1_040,Hogger,Classic,Minion,Neutral,Legendary,6,4,4,Taunt,,TRUE
EX1_624,Holy Fire,Classic,Spell,Priest,Rare,6,,,,,TRUE
EX1_614,Illidan Stormrage,Classic,Minion,Neutral,Legendary,6,7,5,,Demon,TRUE
EX1_tk34,Infernal,Classic,Minion,Warlock,,6,6,6,,Demon,FALSE
NEW1_005,Kidnapper,Classic,Minion,Rogue,Epic,6,5,3,Combo,,TRUE
EX1_164,Nourish,Classic,Spell,Druid,Rare,6,,,,,TRUE
EX1_583,Priestess of Elune,Classic,Minion,Neutral,Common,6,5,4,Battlecry,,TRUE
EX1_164a,Rampant Growth,Classic,Spell,Druid,,6,,,,,FALSE
EX1_534,Savannah Highmane,Classic,Minion,Hunter,Rare,6,6,5,Deathrattle,Beast,TRUE
EX1_309,Siphon Soul,Classic,Spell,Warlock,Rare,6,,,,,TRUE
EX1_032,Sunwalker,Classic,Minion,Neutral,Rare,6,4,5,"Taunt, Divine Shield",,TRUE
EX1_623,Temple Enforcer,Classic,Minion,Priest,Common,6,6,6,Battlecry,,TRUE
EX1_577,The Beast,Classic,Minion,Neutral,Legendary,6,9,7,Deathrattle,Beast,TRUE
EX1_002,The Black Knight,Classic,Minion,Neutral,Legendary,6,4,5,"Taunt, Battlecry",,TRUE
EX1_033,Windfury Harpy,Classic,Minion,Neutral,Common,6,4,5,Windfury,,TRUE
NEW1_008,Ancient of Lore,Classic,Minion,Druid,Epic,7,5,5,,,TRUE
EX1_178,Ancient of War,Classic,Minion,Druid,Epic,7,5,5,Taunt,,TRUE
NEW1_008b,Ancient Secrets,Classic,Spell,Druid,,7,,,,,FALSE
NEW1_008a,Ancient Teachings,Classic,Spell,Druid,,7,,,,,FALSE
EX1_559,Archmage Antonidas,Classic,Minion,Mage,Legendary,7,5,7,,,TRUE
EX1_249,Baron Geddon,Classic,Minion,Neutral,Legendary,7,7,5,,Elemental,TRUE
EX1_188,Barrens Stablehand,Classic,Minion,Neutral,Epic,7,4,4,Battlecry,,TRUE
DS1_188,Gladiator's Longbow,Classic,Weapon,Hunter,Epic,7,5,2,,,TRUE
EX1_411,Gorehowl,Classic,Weapon,Warrior,Epic,7,7,1,,,TRUE
EX1_190,High Inquisitor Whitemane,Classic,Minion,Neutral,Legendary,7,6,8,Battlecry,,TRUE
EX1_350,Prophet Velen,Classic,Minion,Priest,Legendary,7,7,7,,,TRUE
CS2_161,Ravenholdt Assassin,Classic,Minion,Neutral,Rare,7,7,5,Stealth,,TRUE
EX1_178a,Rooted,Classic,Spell,Druid,,7,,,,,FALSE
EX1_185,Siegebreaker,Classic,Minion,Warlock,Rare,7,5,8,"Taunt, Aura",Demon,TRUE
EX1_178b,Uproot,Classic,Spell,Druid,,7,,,,,FALSE
NEW1_010,Al'Akir the Windlord,Classic,Minion,Shaman,Legendary,8,3,5,"Charge, Divine Shield, Windfury, Taunt",Elemental,TRUE
EX1_187,Arcane Devourer,Classic,Minion,Neutral,Rare,8,5,5,,Elemental,TRUE
EX1_183,Gift of the Wild,Classic,Spell,Druid,Common,8,,,Taunt,,TRUE
EX1_414,Grommash Hellscream,Classic,Minion,Warrior,Legendary,8,4,9,Charge,,TRUE
NEW1_038,Gruul,Classic,Minion,Neutral,Legendary,8,7,7,,,TRUE
EX1_354,Lay on Hands,Classic,Spell,Paladin,Epic,8,,,,,TRUE
EX1_383,Tirion Fordring,Classic,Minion,Paladin,Legendary,8,6,6,"Divine Shield, Taunt, Deathrattle",,TRUE
EX1_312,Twisting Nether,Classic,Spell,Warlock,Epic,8,,,,,TRUE
EX1_561,Alexstrasza,Classic,Minion,Neutral,Legendary,9,8,8,Battlecry,Dragon,TRUE
EX1_573,Cenarius,Classic,Minion,Druid,Legendary,9,5,8,Taunt,,TRUE
EX1_573a,Demigod's Favor,Classic,Spell,Druid,,9,,,,,FALSE
EX1_543,King Krush,Classic,Minion,Hunter,Legendary,9,8,8,Charge,Beast,TRUE
EX1_323,Lord Jaraxxus,Classic,Minion,Warlock,Legendary,9,3,15,Battlecry,Demon,TRUE
EX1_563,Malygos,Classic,Minion,Neutral,Legendary,9,4,12,Spell Damage,Dragon,TRUE
EX1_560,Nozdormu,Classic,Minion,Neutral,Legendary,9,8,8,,Dragon,TRUE
EX1_562,Onyxia,Classic,Minion,Neutral,Legendary,9,8,8,Battlecry,Dragon,TRUE
EX1_573b,Shan'do's Lesson,Classic,Spell,Druid,,9,,,,,FALSE
EX1_572,Ysera,Classic,Minion,Neutral,Legendary,9,4,12,,Dragon,TRUE
NEW1_030,Deathwing,Classic,Minion,Neutral,Legendary,10,12,12,Battlecry,Dragon,TRUE
EX1_279,Pyroblast,Classic,Spell,Mage,Epic,10,,,,,TRUE
EX1_586,Sea Giant,Classic,Minion,Neutral,Epic,10,8,8,,,TRUE
EX1_105,Mountain Giant,Classic,Minion,Neutral,Epic,12,8,8,,Elemental,TRUE
GILA_BOSS_20h,A Mangy Wolf,The Witchwood,Hero,Druid,,,,15,,,FALSE
GILA_BOSS_56p,A New Face,The Witchwood,Hero Power,Neutral,,,,,,,FALSE
GILA_BOSS_55h,Azalina Soulthief,The Witchwood,Hero,Warlock,,,,50,,,FALSE
GILA_BOSS_42h,Baran the Blind,The Witchwood,Hero,Warrior,,,,30,,,FALSE
GILA_BOSS_52h2,Beastly Pete,The Witchwood,Hero,Rogue,,,,50,,,FALSE
GILA_BOSS_30h,Blood Witch Gretta,The Witchwood,Hero,Warlock,,,,30,,,FALSE
GILA_BOSS_41h,Brushwood Centurion,The Witchwood,Hero,Warrior,,,,60,,,FALSE
GILA_BOSS_67p,Cannibalism,The Witchwood,Hero Power,Neutral,,,,,,,FALSE
GILA_BOSS_60h,Captain Shivers,The Witchwood,Hero,Rogue,,,,75,,,FALSE
GILA_BOSS_35h,Chupacabran,The Witchwood,Hero,Druid,,,,30,,,FALSE
GILA_BOSS_54h,Cragtorr,The Witchwood,Hero,Druid,,,,40,,,FALSE
GILA_BOSS_52h,Crooked Pete,The Witchwood,Hero,Priest,,,,40,,,FALSE
GILA_BOSS_45h,Cultist S'thara,The Witchwood,Hero,Warlock,,,,40,,,FALSE
GILA_BOSS_22h,Cutthroat Willie,The Witchwood,Hero,Rogue,,,,25,,,FALSE
GILA_BOSS_44h,Doctor Sezavo,The Witchwood,Hero,Warlock,,,,20,,,FALSE
GILA_BOSS_50p,Echoes of the Witchwood,The Witchwood,Hero Power,Neutral,,,,,,,FALSE
GILA_BOSS_27h,Experiment 3C,The Witchwood,Hero,Shaman,,,,60,,,FALSE
GILA_BOSS_56h,Face Collector,The Witchwood,Hero,Rogue,,,,60,,,FALSE
GILA_BOSS_49p,False Heart,The Witchwood,Hero Power,Neutral,,,,,,,FALSE
GILA_BOSS_39h,Forlorn Lovers,The Witchwood,Hero,Priest,,,,70,,,FALSE
GILA_BOSS_47p,Frumiousity,The Witchwood,Hero Power,Neutral,,,,,,,FALSE
GILA_BOSS_51h,"Garrow, the Rancorous",The Witchwood,Hero,Rogue,,,,40,,,FALSE
GILA_BOSS_49h,Glinda Crowskin,The Witchwood,Hero,Warlock,,,,50,,,FALSE
GILA_BOSS_31h,Gnarlroot,The Witchwood,Hero,Druid,,,,30,,,FALSE
GILA_BOSS_26h,Gnomenapper,The Witchwood,Hero,Rogue,,,,40,,,FALSE
GILA_BOSS_65h,Gobbles,The Witchwood,Hero,Hunter,,,,10,,,FALSE
GILA_BOSS_43h,Gravekeeper Damph,The Witchwood,Hero,Priest,,,,35,,,FALSE
GILA_BOSS_36h,Griselda,The Witchwood,Hero,Mage,,,,30,,,FALSE
GILA_BOSS_24h,Groddo the Bogwarden,The Witchwood,Hero,Warlock,,,,30,,,FALSE
GILA_BOSS_23h,Grubb the Swampdrinker,The Witchwood,Hero,Warrior,,,,50,,,FALSE
GILA_BOSS_58h,Grum,The Witchwood,Hero,Warrior,,,,40,,,FALSE
GILA_BOSS_62h,"Gustave, the Gutripper",The Witchwood,Hero,Hunter,,,,50,,,FALSE
GILA_BOSS_61h,Hagatha the Witch,The Witchwood,Hero,Shaman,,,,100,,,FALSE
GILA_400h,Houndmaster Shaw,The Witchwood,Hero,Hunter,,,,20,,,FALSE
GILA_BOSS_48h,Infinite Toki,The Witchwood,Hero,Mage,,,,60,,,FALSE
GILA_BOSS_34h,Inquisitor Hav'nixx,The Witchwood,Hero,Priest,,,,40,,,FALSE
GILA_BOSS_59h,Lord Godfrey,The Witchwood,Hero,Hunter,,,,60,,,FALSE
GILA_BOSS_25h,Manhunter Ivan,The Witchwood,Hero,Hunter,,,,25,,,FALSE
GILA_BOSS_46p,Monstrous Aura,The Witchwood,Hero Power,Neutral,,,,,Aura,,FALSE
GILA_BOSS_32h,Niira the Trickster,The Witchwood,Hero,Druid,,,,25,,,FALSE
GILA_BOSS_68h,Plaguemaster Rancel,The Witchwood,Hero,Warlock,,,,40,,,FALSE
GILA_BOSS_45p,Poisoned Drink,The Witchwood,Hero Power,Neutral,,,,,,,FALSE
GILA_BOSS_57h,Raeth Ghostsong,The Witchwood,Hero,Priest,,,,60,,,FALSE
GILA_BOSS_67h,Ratcatcher Hannigul,The Witchwood,Hero,Warlock,,,,40,,,FALSE
GILA_BOSS_38h,Ravencaller Cozzlewurt,The Witchwood,Hero,Hunter,,,,15,,,FALSE
GILA_BOSS_21h,Rottooth,The Witchwood,Hero,Druid,,,,15,,,FALSE
GILA_BOSS_29h,Sazzmi Gentlehorn,The Witchwood,Hero,Priest,,,,35,,,FALSE
GILA_BOSS_63h,Sephira Dusktalon,The Witchwood,Hero,Druid,,,,40,,,FALSE
GILA_BOSS_47h,Shudderwock,The Witchwood,Hero,Warlock,,,,50,,,FALSE
GILA_BOSS_40h,Splintergraft,The Witchwood,Hero,Druid,,,,40,,,FALSE
GILA_BOSS_65p,Starving,The Witchwood,Hero Power,Neutral,,,,,,,FALSE
GILA_500h3,Tess Greymane,The Witchwood,Hero,Rogue,,,,20,,,FALSE
GILA_BOSS_66h,The Mute,The Witchwood,Hero,Priest,,,,25,,,FALSE
GILA_BOSS_33h,The Scarecrow,The Witchwood,Hero,Hunter,,,,40,,,FALSE
GILA_BOSS_50h,The Whisperer,The Witchwood,Hero,Rogue,,,,25,,,FALSE
GILA_BOSS_39p,Together Forever,The Witchwood,Hero Power,Neutral,,,,,,,FALSE
GILA_BOSS_46h,Vitus the Exiled,The Witchwood,Hero,Paladin,,,,40,,,FALSE
GILA_BOSS_37h,Wharrgarbl,The Witchwood,Hero,Shaman,,,,30,,,FALSE
GILA_BOSS_64h,Winslow Tobtock,The Witchwood,Hero,Priest,,,,40,,,FALSE
GILA_500p2t,A Small Rock,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_Darius_06,Armory,The Witchwood,Spell,Warrior,,0,,,,,FALSE
GILA_597,Arsenal,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_Darius_04,Attack!,The Witchwood,Spell,Warrior,,0,,,,,FALSE
GILA_Darius_01,Berserker,The Witchwood,Spell,Warrior,,0,,,,,FALSE
GIL_504h,Bewitch,The Witchwood,Hero Power,Neutral,,0,,,,,FALSE
GILA_BOSS_30p,Blood Red Apple,The Witchwood,Hero Power,Neutral,,0,,,,,FALSE
GILA_Toki_11,BOOM!,The Witchwood,Spell,Mage,,0,,,,,FALSE
GILA_814,Caltrops,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_601,Cannon,The Witchwood,Minion,Neutral,,0,0,3,,,FALSE
GILA_Toki_01,Chaos,The Witchwood,Spell,Mage,,0,,,,,FALSE
GILA_Darius_07,Commander,The Witchwood,Spell,Warrior,,0,,,,,FALSE
GILA_495,Companions,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_414,Companionship,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_595,Copycat,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_513,Cult of the Wolf,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_600h,Darius Crowley,The Witchwood,Hero,Warrior,,0,,20,,,FALSE
GILA_494,Divide and Conquer,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_913,Double Time,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_Darius_11,Dragonfire,The Witchwood,Spell,Warrior,,0,,,,,FALSE
GILA_605,Dragonfire Ammo,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_Toki_07,Elementalist,The Witchwood,Spell,Mage,,0,,,,,FALSE
GILA_805,Entrenchment,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_Toki_03,Erratic Creatures,The Witchwood,Spell,Mage,,0,,,,,FALSE
GILA_496,Exotic Beasts,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_813,Expedite,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_506,First Aid Kit,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_BOSS_24p,From the Swamp,The Witchwood,Hero Power,Neutral,,0,,,,,FALSE
GILA_Toki_04,Frosty,The Witchwood,Spell,Mage,,0,,,,,FALSE
GILA_825d,Gentlemanly Reequip Effect Dummy,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_492,Go for the Throat,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_BOSS_43t,Grave Mistake,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_599,Jade in the Rough,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_Toki_06,Knowledge,The Witchwood,Spell,Mage,,0,,,,,FALSE
GILA_Toki_05,Legends,The Witchwood,Spell,Mage,,0,,,,,FALSE
GILA_Darius_08,Legends,The Witchwood,Spell,Warrior,,0,,,,,FALSE
GILA_Toki_09,Lost Secrets,The Witchwood,Spell,Mage,,0,,,,,FALSE
GILA_415,Lunar Signet,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_Toki_08,Magical Friends,The Witchwood,Spell,Mage,,0,,,,,FALSE
GILA_Toki_10,Mechanical,The Witchwood,Spell,Mage,,0,,,,,FALSE
GILA_592,Mercenaries,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_589,Old Bones,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_490,On the Hunt,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_491,Pack Mentality,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_607,Pillage the Fallen,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_Darius_02,Pirates,The Witchwood,Spell,Warrior,,0,,,,,FALSE
GILA_BOSS_60p,Plunder,The Witchwood,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
GILA_594,Rapid Fire,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_593,Resourceful,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_911,Rewind,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_591,Run n' Gun,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_598,Specialist,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_489,Stalking,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_511,Sticky Fingers,The Witchwood,Spell,Neutral,,0,,,,,FALSE
GILA_497,"Stomp, Stomp, STOMP",The Witchwood,Spell,Neutral,,0,,,,,FALSE
